ID;Дата;Время;Офис ID;Менеджер ID;Группа;Товар ID;Производитель ID;Количество;Сумма;Возврат
18348;12.11.2016;13:49:25;0;2;7;3034;1;2;3938;нет
18349;12.11.2016;14:00:25;2;6;12;1399;5;1;16489;да
18350;12.11.2016;14:03:25;2;8;20;1034;6;1;4224;да
18351;12.11.2016;14:06:25;0;0;13;486;6;1;11869;нет
18352;12.11.2016;14:07:25;2;8;16;2875;14;1;3628,9;нет
18353;12.11.2016;14:16:25;2;7;10;4391;6;1;594;нет
18354;12.11.2016;14:35:25;3;9;9;1308;22;1;4728,9;нет
18355;12.11.2016;14:36:25;2;7;21;4216;18;1;10437,9;нет
18356;12.11.2016;14:42:25;3;9;22;4459;28;1;1419;нет
18357;12.11.2016;14:43:25;2;8;4;4171;12;1;5215,1;нет
18358;12.11.2016;14:45:25;2;6;19;4012;33;1;4499;нет
18359;12.11.2016;14:46:25;0;2;20;765;54;1;5368;нет
18360;12.11.2016;14:54:25;2;8;6;3790;22;1;878,9;нет
18361;12.11.2016;15:12:25;3;9;9;3920;26;1;4785;нет
18362;12.11.2016;15:13:25;3;9;18;3073;6;1;594;нет
18363;12.11.2016;15:18:25;2;8;19;4012;33;1;4499;нет
18364;12.11.2016;15:22:25;2;8;6;984;14;1;32448,9;нет
18365;12.11.2016;15:28:25;3;9;16;1712;3;1;9339;нет
18366;12.11.2016;15:29:25;3;9;7;872;24;2;109978;нет
18367;12.11.2016;15:34:25;2;8;7;3889;5;2;2219,8;нет
18368;12.11.2016;15:35:25;2;8;5;4201;27;1;911,9;нет
18369;12.11.2016;15:36:25;2;7;18;3073;22;1;594;нет
18370;12.11.2016;15:44:25;0;2;8;1776;22;2;11660;нет
18371;12.11.2016;15:45:25;2;7;16;3700;27;1;1529;нет
18372;12.11.2016;15:46:25;2;7;13;4128;14;1;8789;нет
18373;12.11.2016;16:08:25;2;8;4;449;63;1;11847;да
18374;12.11.2016;16:24:25;2;8;16;2707;6;1;4950;нет
18375;12.11.2016;16:25:25;2;8;19;2878;33;1;4389;нет
18376;12.11.2016;16:27:25;2;8;9;636;22;1;10345,5;да
18377;12.11.2016;16:40:25;2;6;9;2916;2;1;1383,8;нет
18378;12.11.2016;16:45:25;0;0;14;2839;5;1;3938;нет
18379;12.11.2016;16:48:25;0;2;9;2082;22;1;8789;да
18380;12.11.2016;16:49:25;2;7;19;3675;6;1;6930;нет
18381;12.11.2016;17:14:25;2;8;9;4327;13;1;979;нет
18382;12.11.2016;17:39:25;2;7;3;991;8;1;2013;нет
18383;12.11.2016;17:42:25;2;8;3;2379;42;1;5236;нет
18384;12.11.2016;17:53:25;2;7;4;197;33;1;8030;да
18385;12.11.2016;17:58:25;2;7;8;490;11;2;94578;нет
18386;12.11.2016;18:12:25;2;7;8;1426;5;2;13486;нет
18387;12.11.2016;18:34:25;2;7;4;4070;58;1;778,8;нет
18388;12.11.2016;18:39:25;2;8;18;4150;6;1;649;нет
18389;12.11.2016;18:47:25;2;7;10;2963;5;1;2362,8;нет
18390;12.11.2016;18:55:25;1;5;13;2227;5;1;7139;нет
18391;12.11.2016;19:01:25;2;8;8;507;5;1;3628,9;нет
18392;12.11.2016;19:09:25;2;8;1;687;21;1;8459;нет
18393;12.11.2016;19:12:25;2;7;16;3046;37;1;803;нет
18394;12.11.2016;19:19:25;2;8;5;1057;0;1;6061;нет
18395;12.11.2016;19:26:25;3;9;2;1430;52;1;3718;нет
18396;12.11.2016;19:28:25;2;8;5;4428;6;1;1189,1;нет
18397;12.11.2016;19:54:25;3;9;6;2356;35;2;3264,8;нет
18398;12.11.2016;19:56:25;2;8;19;3217;42;1;2805;нет
18399;12.11.2016;20:10:25;2;8;9;1741;60;1;3619;нет
18400;12.11.2016;21:20:25;2;7;2;4269;7;1;1474;нет
18401;12.11.2016;21:28:25;2;8;13;2233;25;1;23089;нет
18402;12.11.2016;21:32:25;2;8;10;4379;27;1;2739;нет
18403;12.11.2016;21:57:25;2;7;18;2939;9;1;7480;нет
18404;12.11.2016;22:18:25;2;8;4;4500;5;1;1089;нет
18405;12.11.2016;22:46:25;2;8;10;3187;12;2;1735,8;нет
18406;13.11.2016;08:32:25;2;7;3;408;41;1;2299;нет
18407;13.11.2016;10:04:25;3;9;14;3119;6;1;4178,9;нет
18408;13.11.2016;10:11:25;0;0;7;3725;36;1;1309;нет
18409;13.11.2016;10:12:25;2;7;1;4055;22;1;1980;нет
18410;13.11.2016;10:23:25;2;8;21;1022;18;1;9094,8;нет
18411;13.11.2016;10:29:25;2;7;20;4036;54;1;5498,9;нет
18412;13.11.2016;10:47:25;2;7;3;2116;16;1;3958,9;нет
18413;13.11.2016;10:59:25;2;8;19;4558;42;1;5819;да
18414;13.11.2016;11:05:25;0;2;14;692;36;1;7029;нет
18415;13.11.2016;11:07:25;2;8;8;507;1;1;3628,9;нет
18416;13.11.2016;11:40:25;2;8;13;4128;4;1;8789;нет
18417;13.11.2016;11:48:25;2;7;8;952;0;1;4180;нет
18418;13.11.2016;11:51:25;2;8;2;205;9;1;10230;нет
18419;13.11.2016;11:56:25;3;9;13;208;6;1;9300,5;нет
18420;13.11.2016;12:08:25;3;9;5;3943;52;1;792;нет
18421;13.11.2016;12:16:25;2;7;3;4303;16;1;1296,9;нет
18422;13.11.2016;12:19:25;3;10;10;3084;6;2;6578;нет
18423;13.11.2016;12:36:25;2;8;10;4280;54;1;1004,3;нет
18424;13.11.2016;12:37:25;2;8;16;2818;24;1;1538,9;нет
18425;13.11.2016;12:42:25;2;8;21;1022;18;1;9094,8;нет
18426;13.11.2016;12:51:25;2;6;20;1385;6;1;5388,9;нет
18427;13.11.2016;12:53:25;3;9;16;2818;6;1;1538,9;нет
18428;13.11.2016;12:54:25;2;7;14;3974;6;1;1295,8;нет
18429;13.11.2016;13:30:25;2;7;16;3046;37;1;803;нет
18430;13.11.2016;13:44:25;1;4;20;4502;54;1;1089;нет
18431;13.11.2016;13:48:25;2;8;0;2443;29;1;913;нет
18432;13.11.2016;13:56:25;2;7;7;3192;22;2;3784;нет
18433;13.11.2016;14:00:25;3;11;5;2786;63;1;1371,7;нет
18434;13.11.2016;14:24:25;2;8;13;486;6;1;11869;нет
18435;13.11.2016;14:26:25;0;2;10;4241;12;2;2059,2;нет
18436;13.11.2016;14:36:25;2;6;11;3573;1;1;3792,8;нет
18437;13.11.2016;14:44:25;3;9;9;4550;14;1;5157,9;нет
18438;13.11.2016;14:46:25;0;2;7;3530;33;2;2791,8;нет
18439;13.11.2016;14:56:25;2;8;4;4254;52;1;3125,1;нет
18440;13.11.2016;15:03:25;2;8;17;364;5;2;12122;нет
18441;13.11.2016;15:11:25;2;7;12;2335;5;1;26389;нет
18442;13.11.2016;15:26:25;2;7;10;4379;54;2;5478;нет
18443;13.11.2016;15:35:25;2;8;3;2936;34;1;5487,9;да
18444;13.11.2016;15:42:25;2;8;18;3073;50;1;594;нет
18445;13.11.2016;15:53:25;0;2;22;1418;28;1;6765;нет
18446;13.11.2016;16:01:25;0;2;14;692;22;1;7029;нет
18447;13.11.2016;16:04:25;2;7;11;3573;18;1;3792,8;нет
18448;13.11.2016;16:17:25;2;8;4;3312;24;1;3014;нет
18449;13.11.2016;16:18:25;3;9;10;4248;54;2;2310;нет
18450;13.11.2016;16:29:25;2;8;13;208;5;1;9300,5;нет
18451;13.11.2016;16:38:25;0;0;18;4150;14;1;649;нет
18452;13.11.2016;16:39:25;2;7;17;364;6;2;12122;нет
18453;13.11.2016;16:51:25;2;8;17;364;5;1;6061;нет
18454;13.11.2016;16:56:25;2;7;15;4390;18;1;594;нет
18455;13.11.2016;17:11:25;0;2;9;2494;25;1;2086,7;нет
18456;13.11.2016;17:19:25;3;9;7;2892;2;2;1078;нет
18457;13.11.2016;17:27:25;1;3;9;49;22;1;10219;нет
18458;13.11.2016;17:29:25;2;7;18;2939;47;2;14960;нет
18459;13.11.2016;17:55:25;2;8;20;4502;54;1;1089;нет
18460;13.11.2016;18:23:25;2;7;17;364;6;1;6061;нет
18461;13.11.2016;18:35:25;2;7;18;1117;9;2;11418;нет
18462;13.11.2016;18:44:25;2;8;8;2238;5;1;5280;нет
18463;13.11.2016;18:48:25;2;8;17;364;5;1;6061;нет
18464;13.11.2016;18:51:25;2;7;5;1325;44;1;5877,3;нет
18465;13.11.2016;19:14:25;0;2;20;765;54;1;5368;нет
18466;13.11.2016;19:25:25;2;8;18;2465;45;2;11217,8;нет
18467;13.11.2016;19:39:25;2;7;22;4459;28;1;1419;нет
18468;13.11.2016;19:46:25;3;9;20;4036;54;1;5498,9;нет
18469;13.11.2016;19:48:25;2;7;10;4391;50;1;594;нет
18470;13.11.2016;20:30:25;3;9;1;116;48;1;6268,9;нет
18471;13.11.2016;20:43:25;3;9;3;505;5;1;3628,9;нет
18472;13.11.2016;21:03:25;2;7;5;3943;18;1;792;нет
18473;13.11.2016;21:20:25;0;2;13;1220;5;1;10989;нет
18474;13.11.2016;21:34:25;3;9;22;4125;11;1;7365,6;нет
18475;13.11.2016;21:42:25;2;7;16;3046;24;1;803;нет
18476;13.11.2016;22:32:25;0;2;1;885;27;1;7689;нет
18477;13.11.2016;22:38:25;2;8;20;955;63;1;5388,9;нет
18478;13.11.2016;22:57:25;0;2;18;3984;14;1;4939;нет
18479;14.11.2016;08:02:25;2;7;11;3406;27;1;3289;нет
18480;14.11.2016;08:46:25;2;7;7;664;22;1;6589;нет
18481;14.11.2016;12:08:25;0;0;20;4502;6;1;1089;нет
18482;14.11.2016;13:30:25;2;8;18;4392;48;2;1188;нет
18483;14.11.2016;13:31:25;2;7;13;2227;5;1;7139;нет
18484;14.11.2016;13:34:25;2;7;18;3073;6;1;594;нет
18485;14.11.2016;14:26:25;2;6;6;4332;25;1;1054,9;нет
18486;14.11.2016;15:02:25;2;8;22;4459;28;1;1419;нет
18487;14.11.2016;15:57:25;2;8;10;1116;36;1;5709;нет
18488;14.11.2016;17:56:25;0;2;14;2839;0;1;3938;нет
18489;14.11.2016;18:20:25;2;8;6;326;48;1;14927;нет
18490;14.11.2016;18:27:25;2;8;7;4380;5;1;2739;нет
18491;14.11.2016;19:43:25;2;8;7;3323;7;2;2939,2;нет
18492;14.11.2016;19:54:25;0;2;6;3075;15;2;1188;нет
18493;14.11.2016;20:29:25;3;9;22;3462;10;1;5489;нет
18494;14.11.2016;20:54:25;3;9;20;4036;6;1;5498,9;нет
18495;14.11.2016;21:53:25;2;7;16;3046;27;1;803;нет
18496;14.11.2016;21:54:25;0;2;10;3587;33;1;3289;нет
18497;15.11.2016;08:12:25;2;8;18;3073;53;1;594;нет
18498;15.11.2016;08:43:25;3;9;5;4581;8;1;955,9;нет
18499;15.11.2016;08:44:25;2;7;8;1426;6;2;13486;нет
18500;15.11.2016;08:50:25;0;2;13;208;6;1;9300,5;нет
18501;15.11.2016;11:07:25;2;8;4;1874;15;1;4178,9;нет
18502;15.11.2016;12:07:25;1;5;16;2875;3;1;3628,9;нет
18503;15.11.2016;12:53:25;2;7;14;3974;53;1;1295,8;нет
18504;15.11.2016;12:54:25;2;8;3;1960;14;1;4433;нет
18505;15.11.2016;13:13:25;2;8;16;2438;2;1;27489;нет
18506;15.11.2016;14:18:25;2;7;4;3253;55;1;1482,8;нет
18507;15.11.2016;14:35:25;2;7;3;3690;34;1;1556,5;нет
18508;15.11.2016;15:41:25;0;2;4;1749;49;1;1089;нет
18509;15.11.2016;16:00:25;0;2;11;3406;27;1;3289;нет
18510;15.11.2016;16:29:25;3;9;10;3187;50;1;867,9;нет
18511;15.11.2016;16:30:25;2;7;7;3269;2;2;4032,6;нет
18512;15.11.2016;17:19:25;0;2;20;4502;54;1;1089;нет
18513;15.11.2016;17:22:25;0;2;19;4458;6;1;1419;нет
18514;15.11.2016;17:28:25;0;2;4;3788;5;1;878,9;нет
18515;15.11.2016;17:31:25;3;9;8;573;5;2;13503,6;нет
18516;15.11.2016;17:36:25;0;0;1;1842;20;1;7679,1;нет
18517;15.11.2016;17:53:25;2;8;5;694;33;1;6820;нет
18518;15.11.2016;18:07:25;3;9;3;3031;2;1;1780,9;нет
18519;15.11.2016;18:27:25;2;8;13;208;25;1;9300,5;нет
18520;15.11.2016;18:35:25;1;5;7;3413;28;1;1911,8;нет
18521;15.11.2016;18:36:25;2;8;9;2990;6;1;5409,8;нет
18522;15.11.2016;18:43:25;2;7;4;2843;44;1;3718;нет
18523;15.11.2016;18:49:25;0;2;9;1914;5;1;2123;нет
18524;15.11.2016;19:20:25;2;8;8;3223;5;2;11220;нет
18525;15.11.2016;19:47:25;2;7;3;1781;13;1;9295;нет
18526;15.11.2016;20:15:25;2;6;9;1628;3;1;13750;нет
18527;15.11.2016;20:29:25;2;8;6;3921;60;2;9768;нет
18528;15.11.2016;20:39:25;3;9;20;1034;6;1;4224;нет
18529;15.11.2016;21:05:25;3;9;9;2821;32;1;4546,3;нет
18530;15.11.2016;21:06:25;2;7;9;3111;27;1;803;нет
18531;15.11.2016;21:10:25;2;7;4;2460;51;1;3628,9;нет
18532;15.11.2016;21:15:25;2;8;19;2104;28;1;3595,9;нет
18533;15.11.2016;21:51:25;2;8;22;4459;10;1;1419;нет
18534;15.11.2016;22:00:25;2;8;10;3382;35;1;2189;нет
18535;15.11.2016;22:02:25;2;8;8;490;22;1;47289;нет
18536;15.11.2016;22:15:25;2;8;9;4397;1;1;949,3;нет
18537;15.11.2016;22:18:25;2;8;16;3046;27;1;803;нет
18538;15.11.2016;22:34:25;0;2;10;3382;54;2;4378;да
18539;16.11.2016;08:43:25;2;7;22;3574;28;1;5489;нет
18540;16.11.2016;08:56:25;0;2;22;1418;28;1;6765;да
18541;16.11.2016;09:57:25;2;8;22;3400;11;1;6039;нет
18542;16.11.2016;10:12:25;2;6;5;4071;35;1;778,8;нет
18543;16.11.2016;10:26:25;2;7;18;4392;50;2;1188;да
18544;16.11.2016;12:18:25;2;6;9;4327;50;1;979;да
18545;16.11.2016;12:25:25;2;7;17;364;6;2;12122;нет
18546;16.11.2016;12:34:25;3;9;10;937;35;2;8797,8;нет
18547;16.11.2016;12:40:25;2;8;14;1754;50;1;1240,8;нет
18548;16.11.2016;12:47:25;2;8;10;4280;6;1;1004,3;нет
18549;16.11.2016;12:59:25;0;2;17;364;5;2;12122;да
18550;16.11.2016;13:23:25;3;9;22;2450;11;1;5020,4;нет
18551;16.11.2016;13:25:25;0;2;4;2410;53;1;2189;да
18552;16.11.2016;13:40:25;2;8;20;1385;6;1;5388,9;нет
18553;16.11.2016;13:59:25;0;2;16;2438;27;1;27489;нет
18554;16.11.2016;14:23:25;2;8;18;2735;53;1;5215,1;нет
18555;16.11.2016;14:29:25;2;8;3;4056;60;1;1659,9;нет
18556;16.11.2016;15:28:25;2;7;19;2626;4;1;5047,9;нет
18557;16.11.2016;15:39:25;2;8;10;4391;2;2;1188;нет
18558;16.11.2016;16:19:25;0;2;18;3755;14;1;5608,9;нет
18559;16.11.2016;16:32:25;2;8;10;4280;50;2;2008,6;нет
18560;16.11.2016;16:50:25;2;8;5;1896;42;1;6039;нет
18561;16.11.2016;17:18:25;2;8;4;3892;53;1;2189;нет
18562;16.11.2016;17:54:25;2;7;5;4147;53;1;1361,8;нет
18563;16.11.2016;18:10:25;2;8;17;364;5;2;12122;нет
18564;16.11.2016;18:13:25;2;7;10;500;33;1;3628,9;нет
18565;16.11.2016;18:19:25;3;9;4;2917;17;1;1760;нет
18566;16.11.2016;18:46:25;3;9;5;2764;8;1;9887,9;нет
18567;16.11.2016;18:51:25;2;7;5;4484;53;1;4730;нет
18568;16.11.2016;19:14:25;2;8;13;1220;4;1;10989;нет
18569;16.11.2016;19:38:25;2;8;19;2483;42;1;4156,9;нет
18570;16.11.2016;19:45:25;2;8;16;3046;6;1;803;нет
18571;16.11.2016;20:32:25;2;7;14;2013;18;1;1274,9;нет
18572;16.11.2016;20:45:25;2;8;17;364;6;1;6061;нет
18573;16.11.2016;20:52:25;2;7;22;2450;10;1;5020,4;нет
18574;16.11.2016;20:56:25;0;2;18;3073;45;2;1188;нет
18575;16.11.2016;21:12:25;2;8;19;2526;4;1;2787,4;нет
18576;16.11.2016;21:28:25;2;8;7;3521;5;2;9532,6;нет
18577;16.11.2016;21:30:25;3;9;8;292;6;1;8910;нет
18578;16.11.2016;21:36:25;2;8;13;1220;4;1;10989;нет
18579;16.11.2016;21:41:25;0;2;4;4408;53;1;2079;нет
18580;16.11.2016;21:46:25;2;8;8;27;6;2;78515,8;нет
18581;16.11.2016;21:49:25;0;0;20;765;54;1;5368;нет
18582;16.11.2016;22:04:25;3;9;10;4391;35;2;1188;нет
18583;16.11.2016;22:10:25;2;7;13;2233;25;1;23089;нет
18584;16.11.2016;22:19:25;0;2;9;3890;25;1;1109,9;нет
18585;16.11.2016;22:26:25;2;7;5;2349;7;1;4101,9;нет
18586;16.11.2016;22:33:25;2;7;2;2042;6;1;4398,9;нет
18587;16.11.2016;22:34:25;2;8;14;2908;6;1;8789;нет
18588;16.11.2016;22:36:25;3;9;19;2512;33;1;3518,9;нет
18589;16.11.2016;22:43:25;0;0;4;4534;15;1;11218,9;нет
18590;16.11.2016;22:50:25;2;7;5;3943;5;1;792;нет
18591;17.11.2016;08:15:25;2;7;19;2809;42;1;1054,9;нет
18592;17.11.2016;08:35:25;2;8;15;3768;2;1;1351,9;нет
18593;17.11.2016;08:38:25;2;7;5;1191;51;1;6149;нет
18594;17.11.2016;09:07:25;3;9;9;3933;9;1;647,9;нет
18595;17.11.2016;09:30:25;2;8;19;4031;6;1;5489;нет
18596;17.11.2016;09:37:25;2;7;10;4104;18;2;5390;нет
18597;17.11.2016;09:55:25;2;7;22;4459;10;1;1419;нет
18598;17.11.2016;10:04:25;2;8;17;364;5;2;12122;нет
18599;17.11.2016;10:44:25;0;2;16;3372;24;1;5489;нет
18600;17.11.2016;10:59:25;2;8;7;1348;33;2;7634;нет
18601;17.11.2016;11:23:25;0;2;17;364;6;1;6061;нет
18602;17.11.2016;11:45:25;2;7;13;2227;5;1;7139;нет
18603;17.11.2016;11:59:25;2;7;9;4397;38;1;949,3;нет
18604;17.11.2016;12:00:25;2;7;16;2950;5;1;4129,4;нет
18605;17.11.2016;12:06:25;0;2;12;2025;5;1;19074;нет
18606;17.11.2016;12:29:25;3;9;14;1754;24;1;1240,8;нет
18607;17.11.2016;12:37:25;2;8;18;4105;5;1;2288;нет
18608;17.11.2016;13:04:25;2;7;16;4325;37;1;3729;нет
18609;17.11.2016;13:47:25;2;7;16;4552;5;1;4387,9;нет
18610;17.11.2016;13:58:25;2;7;4;3074;14;1;594;нет
18611;17.11.2016;14:30:25;2;7;5;4194;6;1;4728,9;нет
18612;17.11.2016;14:43:25;0;2;4;1723;27;1;3289;нет
18613;17.11.2016;14:53:25;2;8;2;4269;50;1;1474;нет
18614;17.11.2016;15:10:25;3;9;5;3049;5;1;1369,5;нет
18615;17.11.2016;15:39:25;3;9;7;1300;3;2;7257,8;нет
18616;17.11.2016;15:45:25;0;0;9;1467;42;1;8184;нет
18617;17.11.2016;16:00:25;2;7;8;2238;0;2;10560;нет
18618;17.11.2016;16:20:25;2;8;15;3882;6;1;1529;нет
18619;17.11.2016;17:01:25;0;2;8;952;5;1;4180;да
18620;17.11.2016;17:39:25;2;7;19;1221;0;1;10989;да
18621;17.11.2016;18:12:25;0;1;1;2432;42;1;5709;нет
18622;17.11.2016;18:21:25;2;8;4;4275;6;1;7689;нет
18623;17.11.2016;18:35:25;3;10;9;3324;7;1;1469,6;да
18624;17.11.2016;18:40:25;2;7;20;1385;6;1;5388,9;нет
18625;17.11.2016;19:03:25;2;8;18;3257;14;1;7148,9;нет
18626;17.11.2016;19:10:25;2;7;0;2838;41;1;4730;нет
18627;17.11.2016;19:14:25;3;9;7;1755;24;1;1240,8;нет
18628;17.11.2016;19:18:25;2;7;13;486;4;1;11869;нет
18629;17.11.2016;19:50:25;2;7;12;372;5;1;8195;нет
18630;17.11.2016;20:15:25;0;2;3;918;16;1;17347;нет
18631;17.11.2016;20:17:25;2;7;18;4150;47;1;649;нет
18632;17.11.2016;20:36:25;0;2;8;2238;10;2;10560;нет
18633;17.11.2016;20:45:25;2;8;9;4327;24;1;979;нет
18634;17.11.2016;20:52:25;2;8;14;2013;4;1;1274,9;нет
18635;17.11.2016;21:04:25;0;2;5;3591;15;1;3289;нет
18636;17.11.2016;21:06:25;3;9;9;2139;10;1;1736,9;нет
18637;17.11.2016;21:07:25;2;7;8;3223;6;1;5610;нет
18638;17.11.2016;21:16:25;2;7;13;4128;5;1;8789;нет
18639;17.11.2016;21:28:25;3;9;5;4328;48;1;979;нет
18640;17.11.2016;21:33:25;3;9;17;364;5;2;12122;нет
18641;17.11.2016;21:38:25;2;7;20;765;11;1;5368;нет
18642;17.11.2016;21:44:25;2;6;4;3950;3;1;4618,9;нет
18643;17.11.2016;21:57:25;2;6;2;8;0;1;9339;нет
18644;17.11.2016;21:59:25;0;2;20;1034;63;1;4224;нет
18645;17.11.2016;22:14:25;0;0;12;372;5;1;8195;нет
18646;17.11.2016;22:15:25;2;8;8;2238;7;1;5280;нет
18647;17.11.2016;22:20:25;3;9;18;4392;9;1;594;нет
18648;17.11.2016;22:50:25;2;7;22;3400;10;1;6039;нет
18649;17.11.2016;22:52:25;2;7;10;1684;17;1;5995;нет
18650;17.11.2016;22:58:25;3;9;5;4141;50;1;1041,7;нет
18651;18.11.2016;08:12:25;2;7;22;4125;43;1;7365,6;нет
18652;18.11.2016;08:41:25;2;8;15;4430;48;1;1463;нет
18653;18.11.2016;08:44:25;0;2;8;2238;5;1;5280;нет
18654;18.11.2016;09:32:25;2;7;13;1220;5;1;10989;нет
18655;18.11.2016;10:47:25;2;8;10;3769;35;2;3187,8;да
18656;18.11.2016;10:50:25;2;8;4;3504;6;1;702,9;нет
18657;18.11.2016;11:12:25;2;7;9;2916;26;1;1383,8;нет
18658;18.11.2016;11:32:25;2;8;10;3769;27;1;1593,9;нет
18659;18.11.2016;11:49:25;3;9;2;504;22;1;3628,9;нет
18660;18.11.2016;12:08:25;3;9;7;4211;14;2;1654,4;нет
18661;18.11.2016;12:11:25;2;7;1;629;21;1;4508,9;нет
18662;18.11.2016;12:19:25;2;8;10;4391;27;2;1188;нет
18663;18.11.2016;12:36:25;2;8;12;372;5;1;8195;нет
18664;18.11.2016;12:39:25;2;7;9;381;24;1;10989;да
18665;18.11.2016;12:40:25;2;8;17;364;5;2;12122;нет
18666;18.11.2016;12:43:25;0;2;20;4502;6;1;1089;нет
18667;18.11.2016;12:47:25;2;7;12;2113;5;1;23584;нет
18668;18.11.2016;13:01:25;0;2;22;4459;28;1;1419;нет
18669;18.11.2016;13:11:25;0;0;14;3974;53;1;1295,8;нет
18670;18.11.2016;13:21:25;2;7;14;2620;4;1;5500;да
18671;18.11.2016;14:04:25;2;8;10;3167;33;1;5489;нет
18672;18.11.2016;14:11:25;3;9;9;4426;50;1;990;нет
18673;18.11.2016;15:05:25;2;8;6;1976;15;1;3960;нет
18674;18.11.2016;15:13:25;2;8;8;507;6;2;7257,8;нет
18675;18.11.2016;15:17:25;2;7;12;2113;5;1;23584;нет
18676;18.11.2016;15:23:25;2;7;20;1385;63;1;5388,9;нет
18677;18.11.2016;15:58:25;0;2;16;3700;3;1;1529;нет
18678;18.11.2016;16:14:25;3;9;22;4459;28;1;1419;нет
18679;18.11.2016;16:50:25;2;8;5;2955;51;1;4895;нет
18680;18.11.2016;16:56:25;2;8;8;507;6;1;3628,9;нет
18681;18.11.2016;17:02:25;2;8;3;345;50;1;13271,5;нет
18682;18.11.2016;17:29:25;2;7;9;3920;27;1;4785;нет
18683;18.11.2016;17:33:25;3;9;9;4327;23;1;979;нет
18684;18.11.2016;17:48:25;2;6;10;3187;35;1;867,9;нет
18685;18.11.2016;17:51:25;2;8;9;3252;27;1;1482,8;да
18686;18.11.2016;18:03:25;2;7;16;2950;27;1;4129,4;нет
18687;18.11.2016;18:49:25;2;8;7;939;25;1;5489;нет
18688;18.11.2016;19:01:25;2;8;19;2969;42;1;4937,9;да
18689;18.11.2016;19:03:25;2;7;8;292;0;2;17820;нет
18690;18.11.2016;19:24:25;0;2;17;364;5;1;6061;нет
18691;18.11.2016;19:25:25;2;7;19;3760;6;1;7139;нет
18692;18.11.2016;19:26:25;2;7;9;3111;6;1;803;нет
18693;18.11.2016;19:41:25;2;7;18;3073;17;2;1188;нет
18694;18.11.2016;19:42:25;0;2;16;3046;14;1;803;нет
18695;18.11.2016;19:53:25;2;7;16;3046;28;1;803;нет
18696;18.11.2016;20:02:25;2;8;7;3357;33;1;5377,9;нет
18697;18.11.2016;20:04:25;3;9;17;364;6;2;12122;нет
18698;18.11.2016;20:05:25;0;2;22;4459;11;1;1419;нет
18699;18.11.2016;20:06:25;3;9;13;357;5;1;25949;нет
18700;18.11.2016;20:11:25;2;8;3;4508;50;1;2409;нет
18701;18.11.2016;20:20:25;3;9;9;3252;14;1;1482,8;нет
18702;18.11.2016;20:31:25;2;8;19;2819;42;1;1859;нет
18703;18.11.2016;20:34:25;2;7;16;3046;3;1;803;нет
18704;18.11.2016;20:48:25;3;9;8;310;5;2;16940;нет
18705;18.11.2016;20:51:25;0;2;16;3046;3;1;803;нет
18706;18.11.2016;20:52:25;0;2;11;1420;27;1;15829;нет
18707;18.11.2016;20:54:25;2;8;9;3484;27;1;4178,9;нет
18708;18.11.2016;21:07:25;1;5;10;4280;50;1;1004,3;нет
18709;18.11.2016;21:09:25;2;7;5;1222;35;1;8580;нет
18710;18.11.2016;21:10:25;3;9;17;364;5;1;6061;нет
18711;18.11.2016;21:18:25;2;7;20;4502;63;1;1089;нет
18712;18.11.2016;21:54:25;2;7;16;3046;3;1;803;нет
18713;18.11.2016;21:58:25;2;7;3;3830;41;1;3676,2;нет
18714;18.11.2016;22:03:25;0;2;3;1898;8;1;7579;да
18715;18.11.2016;22:08:25;0;0;9;3560;18;1;12089;нет
18716;18.11.2016;22:16:25;0;0;2;2508;7;1;3183,4;нет
18717;18.11.2016;22:20:25;2;8;20;1385;54;1;5388,9;нет
18718;18.11.2016;22:24:25;2;8;14;1754;53;1;1240,8;нет
18719;18.11.2016;22:27:25;0;0;16;1887;14;1;5146,9;нет
18720;18.11.2016;22:39:25;2;6;13;208;25;1;9300,5;нет
18721;18.11.2016;22:42:25;2;8;14;1754;6;1;1240,8;нет
18722;18.11.2016;22:45:25;2;8;11;3573;1;1;3792,8;нет
18723;18.11.2016;22:57:25;2;7;5;1643;0;1;13748,9;нет
18724;19.11.2016;08:37:25;3;9;10;3402;11;2;5909,2;нет
18725;19.11.2016;09:36:25;2;7;5;2140;0;1;1736,9;нет
18726;19.11.2016;10:15:25;3;9;1;2198;11;1;1252,9;нет
18727;19.11.2016;10:29:25;0;2;5;3047;29;1;803;нет
18728;19.11.2016;10:33:25;2;7;16;3700;14;1;1529;да
18729;19.11.2016;10:34:25;2;7;11;3573;1;1;3792,8;нет
18730;19.11.2016;11:20:25;0;0;15;2754;6;1;4389;нет
18731;19.11.2016;11:21:25;0;2;8;1776;1;2;11660;нет
18732;19.11.2016;11:41:25;0;2;14;2013;50;1;1274,9;нет
18733;19.11.2016;12:00:25;0;2;7;3827;24;2;13178;нет
18734;19.11.2016;12:12:25;3;9;16;2950;27;1;4129,4;нет
18735;19.11.2016;12:13:25;2;8;3;4517;23;1;1254;нет
18736;19.11.2016;12:18:25;0;2;4;2128;18;1;2187,9;нет
18737;19.11.2016;12:27:25;3;9;18;3133;6;1;5737,6;нет
18738;19.11.2016;12:31:25;2;7;17;364;5;1;6061;нет
18739;19.11.2016;12:35:25;2;7;17;364;6;2;12122;нет
18740;19.11.2016;12:40:25;2;8;18;4392;35;2;1188;нет
18741;19.11.2016;12:41:25;2;7;4;3270;49;1;2016,3;нет
